time, path, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, app limited, cc_state, cc_param, bw_max, transit, 
686855, 0, 604, 570, 686855, 652325, 47774, 0, 34114, 33679, 20086, 1237185, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
686855, 0, 605, 570, 686855, 652325, 47774, 0, 34114, 33679, 20086, 1237185, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
692610, 0, 605, 575, 692610, 658080, 47989, 0, 34114, 33733, 20086, 1237185, 9556, 1440, 1013, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 41760,
692610, 0, 606, 575, 692610, 658080, 47989, 0, 34114, 33733, 20086, 1237185, 9556, 1440, 1013, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
692610, 0, 607, 575, 692610, 658080, 47989, 0, 34114, 33733, 20086, 1237185, 9556, 1440, 1013, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
692610, 0, 608, 575, 692610, 658080, 47989, 0, 34114, 33733, 20086, 1237185, 9556, 1440, 1013, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
692610, 0, 609, 575, 692610, 658080, 47989, 0, 34114, 33733, 20086, 1237185, 9556, 1440, 1013, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
692610, 0, 610, 575, 692610, 658080, 47989, 0, 34114, 33733, 20086, 1237185, 9556, 1440, 1013, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
698365, 0, 610, 580, 698365, 663835, 48202, 0, 34114, 33780, 20086, 1237185, 9556, 1440, 1010, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 41760,
698365, 0, 611, 580, 698365, 663835, 48202, 0, 34114, 33780, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
698365, 0, 612, 580, 698365, 663835, 48202, 0, 34114, 33780, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
698365, 0, 613, 580, 698365, 663835, 48202, 0, 34114, 33780, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
698365, 0, 614, 580, 698365, 663835, 48202, 0, 34114, 33780, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
698365, 0, 615, 580, 698365, 663835, 48202, 0, 34114, 33780, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
704120, 0, 615, 585, 704120, 669590, 48415, 0, 34114, 33821, 20086, 1237185, 9556, 1440, 1006, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 41760,
704120, 0, 616, 585, 704120, 669590, 48415, 0, 34114, 33821, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
704120, 0, 617, 585, 704120, 669590, 48415, 0, 34114, 33821, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
704120, 0, 618, 585, 704120, 669590, 48415, 0, 34114, 33821, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
704120, 0, 619, 585, 704120, 669590, 48415, 0, 34114, 33821, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
704120, 0, 620, 585, 704120, 669590, 48415, 0, 34114, 33821, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
709875, 0, 620, 590, 709875, 675345, 48627, 0, 34114, 33857, 20086, 1237185, 9556, 1440, 1003, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 41760,
709875, 0, 621, 590, 709875, 675345, 48627, 0, 34114, 33857, 20086, 1237185, 9556, 1440, 1003, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
709875, 0, 622, 590, 709875, 675345, 48627, 0, 34114, 33857, 20086, 1237185, 9556, 1440, 1003, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
709875, 0, 623, 590, 709875, 675345, 48627, 0, 34114, 33857, 20086, 1237185, 9556, 1440, 1003, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
709875, 0, 624, 590, 709875, 675345, 48627, 0, 34114, 33857, 20086, 1237185, 9556, 1440, 1003, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
709875, 0, 625, 590, 709875, 675345, 48627, 0, 34114, 33857, 20086, 1237185, 9556, 1440, 1003, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
715630, 0, 625, 595, 715630, 681100, 48838, 0, 34114, 33889, 20086, 1237185, 9556, 1440, 1000, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 41760,
715630, 0, 626, 595, 715630, 681100, 48838, 0, 34114, 33889, 20086, 1237185, 9556, 1440, 1000, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
715630, 0, 627, 595, 715630, 681100, 48838, 0, 34114, 33889, 20086, 1237185, 9556, 1440, 1000, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
715630, 0, 628, 595, 715630, 681100, 48838, 0, 34114, 33889, 20086, 1237185, 9556, 1440, 1000, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
715630, 0, 629, 595, 715630, 681100, 48838, 0, 34114, 33889, 20086, 1237185, 9556, 1440, 1000, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
715630, 0, 630, 595, 715630, 681100, 48838, 0, 34114, 33889, 20086, 1237185, 9556, 1440, 1000, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
721385, 0, 630, 600, 721385, 686855, 49047, 0, 34114, 33917, 20086, 1237185, 9556, 1440, 996, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 41760,
721385, 0, 631, 600, 721385, 686855, 49047, 0, 34114, 33917, 20086, 1237185, 9556, 1440, 996, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
721385, 0, 632, 600, 721385, 686855, 49047, 0, 34114, 33917, 20086, 1237185, 9556, 1440, 996, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
721385, 0, 633, 600, 721385, 686855, 49047, 0, 34114, 33917, 20086, 1237185, 9556, 1440, 996, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
721385, 0, 634, 600, 721385, 686855, 49047, 0, 34114, 33917, 20086, 1237185, 9556, 1440, 996, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
721385, 0, 635, 600, 721385, 686855, 49047, 0, 34114, 33917, 20086, 1237185, 9556, 1440, 996, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
721385, 0, 636, 600, 721385, 686855, 49047, 0, 34114, 33917, 20086, 1237185, 9556, 1440, 996, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
727140, 0, 636, 605, 727140, 692610, 49256, 0, 34114, 33941, 20086, 1237185, 9556, 1440, 993, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 43200,
727140, 0, 637, 605, 727140, 692610, 49256, 0, 34114, 33941, 20086, 1237185, 9556, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
727140, 0, 638, 605, 727140, 692610, 49256, 0, 34114, 33941, 20086, 1237185, 9556, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
727140, 0, 639, 605, 727140, 692610, 49256, 0, 34114, 33941, 20086, 1237185, 9556, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
727140, 0, 640, 605, 727140, 692610, 49256, 0, 34114, 33941, 20086, 1237185, 9556, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
727140, 0, 641, 605, 727140, 692610, 49256, 0, 34114, 33941, 20086, 1237185, 9556, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
732895, 0, 641, 610, 732895, 698365, 49465, 0, 34114, 33962, 20086, 1237185, 9556, 1440, 989, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 43200,
732895, 0, 642, 610, 732895, 698365, 49465, 0, 34114, 33962, 20086, 1237185, 9556, 1440, 989, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
732895, 0, 643, 610, 732895, 698365, 49465, 0, 34114, 33962, 20086, 1237185, 9556, 1440, 989, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
732895, 0, 644, 610, 732895, 698365, 49465, 0, 34114, 33962, 20086, 1237185, 9556, 1440, 989, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
732895, 0, 645, 610, 732895, 698365, 49465, 0, 34114, 33962, 20086, 1237185, 9556, 1440, 989, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
732895, 0, 646, 610, 732895, 698365, 49465, 0, 34114, 33962, 20086, 1237185, 9556, 1440, 989, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
738650, 0, 646, 615, 738650, 704120, 49672, 0, 34114, 33981, 20086, 1237185, 9556, 1440, 986, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 43200,
738650, 0, 647, 615, 738650, 704120, 49672, 0, 34114, 33981, 20086, 1237185, 9556, 1440, 986, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
738650, 0, 648, 615, 738650, 704120, 49672, 0, 34114, 33981, 20086, 1237185, 9556, 1440, 986, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
738650, 0, 649, 615, 738650, 704120, 49672, 0, 34114, 33981, 20086, 1237185, 9556, 1440, 986, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
738650, 0, 650, 615, 738650, 704120, 49672, 0, 34114, 33981, 20086, 1237185, 9556, 1440, 986, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
738650, 0, 651, 615, 738650, 704120, 49672, 0, 34114, 33981, 20086, 1237185, 9556, 1440, 986, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
744405, 0, 651, 620, 744405, 709875, 49878, 0, 34114, 33997, 20086, 1237185, 9556, 1440, 982, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 43200,
744405, 0, 652, 620, 744405, 709875, 49878, 0, 34114, 33997, 20086, 1237185, 9556, 1440, 982, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
744405, 0, 653, 620, 744405, 709875, 49878, 0, 34114, 33997, 20086, 1237185, 9556, 1440, 982, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
744405, 0, 654, 620, 744405, 709875, 49878, 0, 34114, 33997, 20086, 1237185, 9556, 1440, 982, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
744405, 0, 655, 620, 744405, 709875, 49878, 0, 34114, 33997, 20086, 1237185, 9556, 1440, 982, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
744405, 0, 656, 620, 744405, 709875, 49878, 0, 34114, 33997, 20086, 1237185, 9556, 1440, 982, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
750160, 0, 656, 625, 750160, 715630, 50084, 0, 34114, 34011, 20086, 1237185, 9556, 1440, 978, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 43200,
750160, 0, 657, 625, 750160, 715630, 50084, 0, 34114, 34011, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
750160, 0, 658, 625, 750160, 715630, 50084, 0, 34114, 34011, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
750160, 0, 659, 625, 750160, 715630, 50084, 0, 34114, 34011, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
750160, 0, 660, 625, 750160, 715630, 50084, 0, 34114, 34011, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
750160, 0, 661, 625, 750160, 715630, 50084, 0, 34114, 34011, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
755915, 0, 661, 630, 755915, 721385, 50289, 0, 34114, 34023, 20086, 1237185, 9556, 1440, 975, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 43200,
755915, 0, 662, 630, 755915, 721385, 50289, 0, 34114, 34023, 20086, 1237185, 9556, 1440, 975, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
755915, 0, 663, 630, 755915, 721385, 50289, 0, 34114, 34023, 20086, 1237185, 9556, 1440, 975, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
755915, 0, 664, 630, 755915, 721385, 50289, 0, 34114, 34023, 20086, 1237185, 9556, 1440, 975, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
755915, 0, 665, 630, 755915, 721385, 50289, 0, 34114, 34023, 20086, 1237185, 9556, 1440, 975, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
755915, 0, 666, 630, 755915, 721385, 50289, 0, 34114, 34023, 20086, 1237185, 9556, 1440, 975, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
761670, 0, 666, 635, 761670, 721385, 50492, 0, 39869, 34753, 20086, 1237185, 9556, 1440, 992, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 43200,
761670, 0, 667, 635, 761670, 721385, 50492, 0, 39869, 34753, 20086, 1237185, 9556, 1440, 992, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
761670, 0, 668, 635, 761670, 721385, 50492, 0, 39869, 34753, 20086, 1237185, 9556, 1440, 992, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
761670, 0, 669, 635, 761670, 721385, 50492, 0, 39869, 34753, 20086, 1237185, 9556, 1440, 992, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
761670, 0, 670, 635, 761670, 721385, 50492, 0, 39869, 34753, 20086, 1237185, 9556, 1440, 992, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
761670, 0, 671, 635, 761670, 721385, 50492, 0, 39869, 34753, 20086, 1237185, 9556, 1440, 992, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
761670, 0, 672, 635, 761670, 721385, 50492, 0, 39869, 34753, 20086, 1237185, 9556, 1440, 992, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
767425, 0, 672, 640, 767425, 727140, 50696, 0, 39869, 35392, 20086, 1237185, 9556, 1440, 1006, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 44640,
767425, 0, 673, 640, 767425, 727140, 50696, 0, 39869, 35392, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
767425, 0, 674, 640, 767425, 727140, 50696, 0, 39869, 35392, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
767425, 0, 675, 640, 767425, 727140, 50696, 0, 39869, 35392, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
767425, 0, 676, 640, 767425, 727140, 50696, 0, 39869, 35392, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
767425, 0, 677, 640, 767425, 727140, 50696, 0, 39869, 35392, 20086, 1237185, 9556, 1440, 1006, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
773180, 0, 677, 645, 773180, 732895, 50898, 0, 39869, 35951, 20086, 1237185, 9556, 1440, 1018, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 44640,
773180, 0, 678, 645, 773180, 732895, 50898, 0, 39869, 35951, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
773180, 0, 679, 645, 773180, 732895, 50898, 0, 39869, 35951, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
773180, 0, 680, 645, 773180, 732895, 50898, 0, 39869, 35951, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
773180, 0, 681, 645, 773180, 732895, 50898, 0, 39869, 35951, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
773180, 0, 682, 645, 773180, 732895, 50898, 0, 39869, 35951, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
778935, 0, 682, 650, 778935, 738650, 51099, 0, 39869, 36440, 20086, 1237185, 9556, 1440, 1027, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 44640,
778935, 0, 683, 650, 778935, 738650, 51099, 0, 39869, 36440, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
778935, 0, 684, 650, 778935, 738650, 51099, 0, 39869, 36440, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
778935, 0, 685, 650, 778935, 738650, 51099, 0, 39869, 36440, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
778935, 0, 686, 650, 778935, 738650, 51099, 0, 39869, 36440, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
778935, 0, 687, 650, 778935, 738650, 51099, 0, 39869, 36440, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
784690, 0, 687, 655, 784690, 744405, 51300, 0, 39869, 36868, 20086, 1237185, 9556, 1440, 1035, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 44640,
784690, 0, 688, 655, 784690, 744405, 51300, 0, 39869, 36868, 20086, 1237185, 9556, 1440, 1035, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
784690, 0, 689, 655, 784690, 744405, 51300, 0, 39869, 36868, 20086, 1237185, 9556, 1440, 1035, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
784690, 0, 690, 655, 784690, 744405, 51300, 0, 39869, 36868, 20086, 1237185, 9556, 1440, 1035, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
784690, 0, 691, 655, 784690, 744405, 51300, 0, 39869, 36868, 20086, 1237185, 9556, 1440, 1035, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
784690, 0, 692, 655, 784690, 744405, 51300, 0, 39869, 36868, 20086, 1237185, 9556, 1440, 1035, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
790445, 0, 692, 660, 790445, 750160, 51500, 0, 39869, 37243, 20086, 1237185, 9556, 1440, 1042, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 44640,
790445, 0, 693, 660, 790445, 750160, 51500, 0, 39869, 37243, 20086, 1237185, 9556, 1440, 1042, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
790445, 0, 694, 660, 790445, 750160, 51500, 0, 39869, 37243, 20086, 1237185, 9556, 1440, 1042, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
790445, 0, 695, 660, 790445, 750160, 51500, 0, 39869, 37243, 20086, 1237185, 9556, 1440, 1042, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
790445, 0, 696, 660, 790445, 750160, 51500, 0, 39869, 37243, 20086, 1237185, 9556, 1440, 1042, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
790445, 0, 697, 660, 790445, 750160, 51500, 0, 39869, 37243, 20086, 1237185, 9556, 1440, 1042, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
796200, 0, 697, 665, 796200, 755915, 51699, 0, 39869, 37571, 20086, 1237185, 9556, 1440, 1047, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 44640,
796200, 0, 698, 665, 796200, 755915, 51699, 0, 39869, 37571, 20086, 1237185, 9556, 1440, 1047, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
796200, 0, 699, 665, 796200, 755915, 51699, 0, 39869, 37571, 20086, 1237185, 9556, 1440, 1047, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
796200, 0, 700, 665, 796200, 755915, 51699, 0, 39869, 37571, 20086, 1237185, 9556, 1440, 1047, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
796200, 0, 701, 665, 796200, 755915, 51699, 0, 39869, 37571, 20086, 1237185, 9556, 1440, 1047, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
796200, 0, 702, 665, 796200, 755915, 51699, 0, 39869, 37571, 20086, 1237185, 9556, 1440, 1047, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
801955, 0, 702, 670, 801955, 761670, 51897, 0, 39869, 37858, 20086, 1237185, 9556, 1440, 1051, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 44640,
801955, 0, 703, 670, 801955, 761670, 51897, 0, 39869, 37858, 20086, 1237185, 9556, 1440, 1051, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
801955, 0, 704, 670, 801955, 761670, 51897, 0, 39869, 37858, 20086, 1237185, 9556, 1440, 1051, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
801955, 0, 705, 670, 801955, 761670, 51897, 0, 39869, 37858, 20086, 1237185, 9556, 1440, 1051, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
801955, 0, 706, 670, 801955, 761670, 51897, 0, 39869, 37858, 20086, 1237185, 9556, 1440, 1051, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
801955, 0, 707, 670, 801955, 761670, 51897, 0, 39869, 37858, 20086, 1237185, 9556, 1440, 1051, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
801955, 0, 708, 670, 801955, 761670, 51897, 0, 39869, 37858, 20086, 1237185, 9556, 1440, 1051, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 53280,
807710, 0, 708, 675, 807710, 767425, 52095, 0, 39869, 38109, 20086, 1237185, 9556, 1440, 1054, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 46080,
807710, 0, 709, 675, 807710, 767425, 52095, 0, 39869, 38109, 20086, 1237185, 9556, 1440, 1054, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
807710, 0, 710, 675, 807710, 767425, 52095, 0, 39869, 38109, 20086, 1237185, 9556, 1440, 1054, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
807710, 0, 711, 675, 807710, 767425, 52095, 0, 39869, 38109, 20086, 1237185, 9556, 1440, 1054, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
807710, 0, 712, 675, 807710, 767425, 52095, 0, 39869, 38109, 20086, 1237185, 9556, 1440, 1054, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
807710, 0, 713, 675, 807710, 767425, 52095, 0, 39869, 38109, 20086, 1237185, 9556, 1440, 1054, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 53280,
813465, 0, 713, 680, 813465, 773180, 52291, 0, 39869, 38329, 20086, 1237185, 9556, 1440, 1056, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 46080,
813465, 0, 714, 680, 813465, 773180, 52291, 0, 39869, 38329, 20086, 1237185, 9556, 1440, 1056, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
813465, 0, 715, 680, 813465, 773180, 52291, 0, 39869, 38329, 20086, 1237185, 9556, 1440, 1056, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
813465, 0, 716, 680, 813465, 773180, 52291, 0, 39869, 38329, 20086, 1237185, 9556, 1440, 1056, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
813465, 0, 717, 680, 813465, 773180, 52291, 0, 39869, 38329, 20086, 1237185, 9556, 1440, 1056, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
813465, 0, 718, 680, 813465, 773180, 52291, 0, 39869, 38329, 20086, 1237185, 9556, 1440, 1056, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 53280,
819220, 0, 718, 685, 819220, 778935, 52488, 0, 39869, 38521, 20086, 1237185, 9556, 1440, 1057, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 46080,
819220, 0, 719, 685, 819220, 778935, 52488, 0, 39869, 38521, 20086, 1237185, 9556, 1440, 1057, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
819220, 0, 720, 685, 819220, 778935, 52488, 0, 39869, 38521, 20086, 1237185, 9556, 1440, 1057, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
819220, 0, 721, 685, 819220, 778935, 52488, 0, 39869, 38521, 20086, 1237185, 9556, 1440, 1057, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
819220, 0, 722, 685, 819220, 778935, 52488, 0, 39869, 38521, 20086, 1237185, 9556, 1440, 1057, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
819220, 0, 723, 685, 819220, 778935, 52488, 0, 39869, 38521, 20086, 1237185, 9556, 1440, 1057, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 53280,
824975, 0, 723, 690, 824975, 784690, 52683, 0, 39869, 38689, 20086, 1237185, 9556, 1440, 1058, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 46080,
824975, 0, 724, 690, 824975, 784690, 52683, 0, 39869, 38689, 20086, 1237185, 9556, 1440, 1058, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
824975, 0, 725, 690, 824975, 784690, 52683, 0, 39869, 38689, 20086, 1237185, 9556, 1440, 1058, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
824975, 0, 726, 690, 824975, 784690, 52683, 0, 39869, 38689, 20086, 1237185, 9556, 1440, 1058, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 50400,
824975, 0, 727, 690, 824975, 784690, 52683, 0, 39869, 38689, 20086, 1237185, 9556, 1440, 1058, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 51840,
824975, 0, 728, 690, 824975, 784690, 52683, 0, 39869, 38689, 20086, 1237185, 9556, 1440, 1058, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 53280,
830730, 0, 728, 695, 830730, 790445, 52877, 0, 39869, 38836, 20086, 1237185, 9556, 1440, 1058, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 46080,
830730, 0, 729, 695, 830730, 790445, 52877, 0, 39869, 38836, 20086, 1237185, 9556, 1440, 1058, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
830730, 0, 730, 695, 830730, 790445, 52877, 0, 39869, 38836, 20086, 1237185, 9556, 1440, 1058, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
